区域名称,阵风（级）,能见度（公里）,最大湿度（百分比）,风向,紫外线（指数）,最低能见度（公里）,浪高(米),降雨量（毫米）,阵风风向,湿度（百分比）,最低温度（摄氏度）,风力（级）,最高温度（摄氏度）
2,6,10,95,7,0,5.0,0.0,2.0,7,65,15,4,19
2,5,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
2,5,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
2,7,15,90,1,0,8.0,0.0,0.0,1,65,18,3,24
3,5,10,95,7,0,5.0,0.0,0.0,7,55,14,3,21
3,6,10,95,7,0,5.0,0.0,2.0,7,65,15,4,19
3,5,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
3,5,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
3,7,15,90,1,0,8.0,0.0,0.0,1,65,18,3,24
4,5,10,95,7,0,5.0,0.0,0.0,7,55,14,3,21
4,6,10,95,7,0,5.0,0.0,2.0,7,65,15,4,19
4,5,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
4,5,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
4,7,15,90,1,0,8.0,0.0,0.0,1,65,18,3,24
5,5,10,95,7,0,5.0,0.0,0.0,7,55,14,3,21
5,6,10,95,7,0,5.0,0.0,2.0,7,65,15,4,19
5,5,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
5,5,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
5,7,15,90,1,0,8.0,0.0,0.0,1,65,18,3,24
6,5,10,95,7,0,5.0,0.0,0.0,7,55,14,3,21
6,6,10,95,7,0,5.0,0.0,2.0,7,65,15,4,19
6,5,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
6,5,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
6,7,15,90,1,0,8.0,0.0,0.0,1,65,18,3,24
7,5,10,95,7,0,5.0,0.0,0.0,7,55,14,3,21
7,6,10,95,7,0,5.0,0.0,2.0,7,65,15,4,19
7,5,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
7,5,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
7,7,15,90,1,0,8.0,0.0,0.0,1,65,18,3,24
2,7,10,95,7,0,5.0,0.0,0.1,7,65,16,3,21
2,7,15,85,1,0,8.0,0.0,0.0,1,55,16,4,22
2,6,15,80,1,0,8.0,0.0,0.0,1,55,17,3,24
3,7,10,95,7,0,5.0,0.0,0.1,7,65,16,3,21
3,7,15,85,1,0,8.0,0.0,0.0,1,55,16,4,22
3,6,15,80,1,0,8.0,0.0,0.0,1,55,17,3,24
4,7,10,95,7,0,5.0,0.0,0.1,7,65,16,3,21
4,7,15,85,1,0,8.0,0.0,0.0,1,55,16,4,22
4,6,15,80,1,0,8.0,0.0,0.0,1,55,17,3,24
5,6,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
5,6,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
5,6,15,80,1,0,8.0,0.0,0.0,1,55,17,3,24
6,6,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
6,6,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
6,6,15,80,1,0,8.0,0.0,0.0,1,55,17,3,24
7,6,12,95,1,0,8.0,0.0,0.0,1,60,18,3,24
7,6,12,90,1,0,8.0,0.0,0.0,1,55,17,4,23
7,6,15,80,1,0,8.0,0.0,0.0,1,55,17,3,24
2,6,15,95,1,0,8.0,1.25,0.0,1,60,18,4,24
2,7,15,90,1,0,8.0,0.0,0.0,1,55,17,4,23
2,8,15,85,7,0,8.0,1.5,0.0,7,55,16,5,22
2,8,15,90,7,0,8.0,2.5,0.0,7,40,16,6,24
2,6,8,80,1,0,3.0,1.25,0.0,1,55,21,4,26
3,6,15,95,1,0,8.0,1.25,0.0,1,60,18,4,24
3,7,15,90,1,0,8.0,0.0,0.0,1,55,17,4,23
3,8,15,85,7,0,8.0,1.5,0.0,7,55,16,5,22
3,8,15,90,7,0,8.0,2.5,0.0,7,40,16,6,24
3,6,8,80,1,0,3.0,1.25,0.0,1,55,21,4,26
4,6,15,95,1,0,8.0,1.25,0.0,1,60,18,4,24
4,7,15,90,1,0,8.0,0.0,0.0,1,55,17,4,23
4,8,15,85,7,0,8.0,1.5,0.0,7,55,16,5,22
4,8,15,90,7,0,8.0,2.5,0.0,7,40,16,6,24
4,6,8,80,1,0,3.0,1.25,0.0,1,55,21,4,26
5,6,15,95,1,0,8.0,1.25,0.0,1,60,18,4,24
5,7,15,90,1,0,8.0,0.0,0.0,1,55,17,4,23
5,8,15,85,7,0,8.0,1.5,0.0,7,55,16,5,22
5,8,15,90,7,0,8.0,2.5,0.0,7,40,16,6,24
5,6,8,80,1,0,3.0,1.25,0.0,1,55,21,4,26
6,6,15,95,1,0,8.0,1.25,0.0,1,60,18,4,24
6,7,15,90,1,0,8.0,0.0,0.0,1,55,17,4,23
6,8,15,85,7,0,8.0,1.5,0.0,7,55,16,5,22
6,8,15,90,7,0,8.0,2.5,0.0,7,40,16,6,24
6,6,8,80,1,0,3.0,1.25,0.0,1,55,21,4,26
7,6,15,95,1,0,8.0,1.25,0.0,1,60,18,4,24
7,7,15,90,1,0,8.0,0.0,0.0,1,55,17,4,23
7,8,15,85,7,0,8.0,1.5,0.0,7,55,16,5,22
7,8,15,90,7,0,8.0,2.5,0.0,7,40,16,6,24
7,6,8,80,1,0,3.0,1.25,0.0,1,55,21,4,26
2,5,15,90,1,0,8.0,0.0,0.0,1,55,15,4,22
2,5,15,85,7,0,8.0,0.0,0.0,7,55,16,4,22
2,7,15,90,7,0,8.0,0.0,0.0,7,50,16,4,23
2,4,10,95,1,0,3.0,0.0,0.1,1,75,18,3,24
2,4,10,90,1,0,1.0,0.0,0.0,1,50,17,3,23
3,5,15,90,1,0,8.0,0.0,0.0,1,55,16,4,23
3,5,15,85,7,0,8.0,0.0,0.0,7,55,16,4,22
3,6,15,90,7,0,8.0,0.0,0.0,7,50,17,4,24
3,4,10,95,1,0,3.0,0.0,0.1,1,75,19,3,25
3,4,10,90,1,0,1.0,0.0,0.0,1,50,18,3,24
4,5,15,90,1,0,8.0,0.0,0.0,1,55,16,4,23
4,5,15,85,7,0,8.0,0.0,0.0,7,55,16,4,22
4,6,15,90,7,0,8.0,0.0,0.0,7,50,17,4,24
4,4,10,95,1,0,3.0,0.0,0.1,1,75,19,3,25
4,4,10,90,1,0,2.0,0.0,0.0,1,50,18,3,24
5,5,15,90,1,0,8.0,0.0,0.0,1,55,16,4,23
5,5,15,85,7,0,8.0,0.0,0.0,7,55,16,4,22
5,5,15,90,7,0,8.0,0.0,0.0,7,50,17,4,24
5,4,8,95,1,0,3.0,0.0,0.1,1,75,19,3,25
5,4,8,90,1,0,3.0,0.0,0.0,1,50,18,3,24
6,5,15,90,1,0,8.0,0.0,0.0,1,55,16,4,23
6,5,15,85,7,0,8.0,0.0,0.0,7,55,16,4,22
6,5,15,90,7,0,8.0,0.0,0.0,7,50,17,4,24
6,4,8,95,1,0,3.0,0.0,0.1,1,75,19,3,25
6,4,8,90,1,0,3.0,0.0,0.0,1,50,18,3,24
7,5,15,90,1,0,8.0,0.0,0.0,1,55,16,4,23
7,5,15,85,7,0,8.0,0.0,0.0,7,55,16,4,22
7,5,15,90,7,0,8.0,0.0,0.0,7,50,17,4,24
7,4,8,95,1,0,3.0,0.0,0.1,1,75,19,3,25
7,4,8,90,1,0,3.0,0.0,0.0,1,50,18,3,24
2,4,10,95,1,0,3.0,0.0,0.0,1,75,19,3,25
2,4,10,95,1,0,1.0,0.0,0.0,1,70,18,3,24
2,6,8,90,1,0,1.0,0.0,0.0,1,50,17,2,23
3,4,10,95,1,0,3.0,0.0,0.0,1,75,19,3,25
3,4,10,95,1,0,1.0,0.0,0.0,1,70,18,3,24
3,6,8,90,1,0,1.0,0.0,0.0,1,50,17,2,23
4,4,10,95,1,0,3.0,0.0,0.0,1,75,19,3,25
4,4,10,95,1,0,2.0,0.0,0.0,1,70,18,3,24
4,6,8,90,1,0,2.0,0.0,0.0,1,50,17,2,23
5,4,8,95,1,0,3.0,0.0,0.0,1,75,19,3,25
5,4,8,95,1,0,3.0,0.0,0.0,1,70,18,3,24
5,6,10,90,1,0,3.0,0.0,0.0,1,50,17,2,23
6,4,8,95,1,0,3.0,0.0,0.0,1,75,19,3,25
6,4,8,95,1,0,3.0,0.0,0.0,1,70,18,3,24
6,6,10,90,1,0,3.0,0.0,0.0,1,50,17,2,23
7,4,8,95,1,0,3.0,0.0,0.0,1,75,19,3,25
7,4,8,95,1,0,3.0,0.0,0.0,1,70,18,3,24
7,6,10,90,1,0,3.0,0.0,0.0,1,50,17,2,23
2,5,15,90,7,0,3.0,0.0,0.0,7,50,18,3,25
2,4,15,95,1,0,3.0,0.0,0.0,1,75,19,3,24
2,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
2,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,22
2,4,15,90,1,0,3.0,0.0,0.0,1,60,17,3,24
3,5,15,90,7,0,3.0,0.0,0.0,7,50,18,3,25
3,4,15,95,1,0,3.0,0.0,0.0,1,75,19,3,24
3,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
3,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,22
3,4,15,90,1,0,3.0,0.0,0.0,1,60,17,3,24
4,5,15,90,7,0,3.0,0.0,0.0,7,50,18,3,25
4,4,15,95,1,0,3.0,0.0,0.0,1,75,19,3,24
4,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
4,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,22
4,4,15,90,1,0,3.0,0.0,0.0,1,60,17,3,24
5,5,15,90,7,0,3.0,0.0,0.0,7,50,18,3,25
5,4,15,95,1,0,3.0,0.0,0.0,1,75,19,3,24
5,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
5,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,22
5,4,15,90,1,0,3.0,0.0,0.0,1,60,17,3,24
6,5,15,90,7,0,3.0,0.0,0.0,7,50,18,3,25
6,4,15,95,1,0,3.0,0.0,0.0,1,75,19,3,24
6,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
6,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,22
6,4,15,90,1,0,3.0,0.0,0.0,1,60,17,3,24
7,5,15,90,7,0,3.0,0.0,0.0,7,50,18,3,25
7,4,15,95,1,0,3.0,0.0,0.0,1,75,19,3,24
7,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
7,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,22
7,4,15,90,1,0,3.0,0.0,0.0,1,60,17,3,24
2,4,15,85,1,0,3.0,0.0,0.0,1,55,17,3,23
2,4,15,90,1,0,5.0,0.0,0.0,1,60,16,3,22
3,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
3,5,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
3,5,15,90,1,0,3.0,0.0,0.0,1,60,18,3,23
3,4,15,85,1,0,3.0,0.0,0.0,1,55,17,3,23
3,4,15,90,1,0,5.0,0.0,0.0,1,60,16,3,22
4,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
4,5,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
4,5,15,90,1,0,3.0,0.0,0.0,1,60,18,3,23
4,4,15,85,1,0,3.0,0.0,0.0,1,55,17,3,23
4,4,15,90,1,0,5.0,0.0,0.0,1,60,16,3,22
5,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
5,5,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
5,5,15,90,1,0,3.0,0.0,0.0,1,60,18,3,23
5,4,15,85,1,0,3.0,0.0,0.0,1,55,17,3,23
5,4,15,90,1,0,5.0,0.0,0.0,1,60,16,3,22
6,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
6,5,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
6,5,15,90,1,0,3.0,0.0,0.0,1,60,18,3,23
6,4,15,85,1,0,3.0,0.0,0.0,1,55,17,3,23
6,4,15,90,1,0,5.0,0.0,0.0,1,60,16,3,22
7,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
7,5,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
7,5,15,90,1,0,3.0,0.0,0.0,1,60,18,3,23
7,4,15,85,1,0,3.0,0.0,0.0,1,55,17,3,23
7,4,15,90,1,0,5.0,0.0,0.0,1,60,16,3,22
2,4,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
2,5,15,95,1,0,3.0,0.0,0.0,1,70,18,3,23
2,5,15,90,1,0,3.0,0.0,0.0,1,60,18,3,23
2,6,15,95,1,0,3.0,1.25,0.0,1,60,18,4,21
2,6,15,90,1,0,3.0,1.25,0.0,1,55,17,4,21
2,5,15,85,1,0,3.0,0.0,0.0,1,50,17,3,20
2,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,21
2,5,18,95,1,0,5.0,0.0,0.0,1,55,16,3,21
3,6,15,95,1,0,3.0,1.25,0.0,1,60,18,4,21
3,6,15,90,1,0,3.0,1.25,0.0,1,55,17,4,21
3,5,15,85,1,0,3.0,0.0,0.0,1,50,17,3,22
3,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,21
3,5,18,95,1,0,5.0,0.0,0.0,1,55,16,3,21
4,6,15,95,1,0,3.0,1.25,0.0,1,60,18,4,21
4,6,15,90,1,0,3.0,1.25,0.0,1,55,17,4,21
4,5,15,85,1,0,3.0,0.0,0.0,1,50,17,3,22
4,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,21
4,5,18,95,1,0,5.0,0.0,0.0,1,55,16,3,20
5,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,23
5,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,22
5,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,23
5,4,15,90,1,0,5.0,0.0,0.0,1,50,16,3,21
5,4,18,95,1,0,5.0,0.0,0.0,1,55,16,3,21
6,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,23
6,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,23
6,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,23
6,4,15,90,1,0,5.0,0.0,0.0,1,50,16,3,22
6,4,18,95,1,0,5.0,0.0,0.0,1,55,16,3,21
7,4,15,95,1,0,3.0,0.0,0.0,1,60,18,3,23
7,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,23
7,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,24
7,4,15,90,1,0,5.0,0.0,0.0,1,50,16,3,23
7,4,18,95,1,0,5.0,0.0,0.0,1,55,16,3,21
5,5,18,85,1,0,5.0,0.0,0.0,1,45,15,3,22
5,7,18,90,7,0,5.0,0.0,0.0,7,50,15,5,21
6,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,22
6,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,24
6,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,23
6,5,18,85,1,0,5.0,0.0,0.0,1,45,15,3,22
6,7,18,90,7,0,5.0,0.0,0.0,7,50,15,5,21
7,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,22
7,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,24
7,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,23
7,5,18,85,1,0,5.0,0.0,0.0,1,45,15,3,22
2,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,22
2,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,24
2,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,23
2,6,18,85,1,0,5.0,0.0,0.0,1,45,15,3,22
2,7,18,90,7,0,5.0,0.0,0.0,7,50,15,5,21
3,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,22
3,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,24
3,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,23
3,5,18,85,1,0,5.0,0.0,0.0,1,45,15,3,22
3,7,18,90,7,0,5.0,0.0,0.0,7,50,15,5,21
4,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,22
4,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,24
4,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,23
4,5,18,85,1,0,5.0,0.0,0.0,7,45,15,3,22
4,7,18,90,7,0,5.0,0.0,0.0,7,50,15,5,21
5,4,15,90,1,0,3.0,0.0,0.0,1,55,17,3,22
5,4,15,85,1,0,3.0,0.0,0.0,1,50,17,3,24
5,5,15,90,1,0,5.0,0.0,0.0,1,50,16,3,23
7,7,18,90,7,0,5.0,0.0,0.0,7,50,15,5,21
2,4,15,90,1,0,3.0,0.0,0.0,1,50,17,3,24
2,4,15,90,1,0,3.0,0.0,0.0,1,45,17,3,23
2,4,15,90,1,0,3.0,0.0,0.0,1,45,16,3,22
2,5,15,90,7,0,5.0,0.0,0.0,7,50,14,4,20
2,7,15,85,7,0,3.0,0.0,0.0,7,55,17,5,22
3,4,15,90,1,0,3.0,0.0,0.0,1,50,17,3,24
3,4,15,90,1,0,3.0,0.0,0.0,1,45,17,3,23
3,4,15,90,1,0,3.0,0.0,0.0,1,45,16,3,22
3,5,15,90,7,0,5.0,0.0,0.0,7,50,14,4,20
3,7,15,85,7,0,3.0,0.0,0.0,7,55,17,5,22
4,4,15,90,1,0,3.0,0.0,0.0,1,50,17,3,24
4,4,15,90,1,0,3.0,0.0,0.0,1,45,17,3,23
4,4,15,90,1,0,3.0,0.0,0.0,1,45,16,3,22
4,5,15,90,7,0,5.0,0.0,0.0,7,50,14,4,20
4,7,15,85,7,0,3.0,0.0,0.0,7,55,17,5,22
5,4,15,90,1,0,3.0,0.0,0.0,1,50,17,3,24
5,4,15,90,1,0,3.0,0.0,0.0,1,45,17,3,23
5,4,15,90,1,0,3.0,0.0,0.0,1,45,16,3,22
5,5,15,90,7,0,5.0,0.0,0.0,7,50,14,4,20
5,7,15,85,7,0,3.0,0.0,0.0,7,55,17,5,22
6,4,15,90,1,0,3.0,0.0,0.0,1,50,17,3,24
6,4,15,90,1,0,3.0,0.0,0.0,1,45,17,3,23
6,4,15,90,1,0,3.0,0.0,0.0,1,45,16,3,22
6,5,15,90,7,0,5.0,0.0,0.0,7,50,14,4,20
6,7,15,85,7,0,3.0,0.0,0.0,7,55,17,5,22
7,4,15,90,1,0,3.0,0.0,0.0,1,50,17,3,24
7,4,15,90,1,0,3.0,0.0,0.0,1,45,17,3,23
7,4,15,90,1,0,3.0,0.0,0.0,1,45,16,3,22
7,5,15,90,7,0,5.0,0.0,0.0,7,50,14,4,20
7,7,15,85,7,0,3.0,0.0,0.0,7,55,17,5,22
2,4,15,90,1,0,8.0,0.0,0.0,1,45,16,3,23
2,5,15,90,1,0,8.0,0.0,0.0,1,45,15,3,22
2,6,15,90,7,0,8.0,0.0,0.0,7,50,14,4,20
2,6,15,90,7,0,5.0,0.0,0.0,7,60,15,4,21
2,4,15,95,7,0,5.0,0.0,1.0,7,50,17,3,22
3,4,15,90,1,0,8.0,0.0,0.0,1,45,16,3,23
3,4,15,90,1,0,8.0,0.0,0.0,1,45,15,3,22
3,6,15,90,7,0,8.0,0.0,0.0,7,50,14,4,20
3,6,15,90,7,0,5.0,0.0,0.0,7,60,15,4,21
3,4,15,95,7,0,5.0,0.0,1.0,7,50,17,3,22
4,4,15,90,1,0,8.0,0.0,0.0,1,45,16,3,23
4,4,15,90,1,0,8.0,0.0,0.0,1,45,15,3,22
4,6,15,90,7,0,8.0,0.0,0.0,7,50,14,4,20
4,5,15,90,7,0,5.0,0.0,0.0,7,60,15,4,21
4,4,15,95,7,0,5.0,0.0,1.0,7,50,17,3,22
5,4,15,90,1,0,8.0,0.0,0.0,1,45,16,3,23
5,4,15,90,1,0,8.0,0.0,0.0,1,45,15,3,22
5,5,15,90,7,0,8.0,0.0,0.0,7,50,14,4,20
5,5,15,90,7,0,5.0,0.0,0.0,7,60,15,4,21
5,4,15,95,7,0,5.0,0.0,1.0,7,50,17,3,22
6,4,15,90,1,0,8.0,0.0,0.0,1,45,16,3,23
6,4,15,90,1,0,8.0,0.0,0.0,1,45,15,3,22
6,5,15,90,7,0,8.0,0.0,0.0,7,50,14,4,20
6,5,15,90,7,0,5.0,0.0,0.0,7,60,15,4,21
6,4,15,95,7,0,5.0,0.0,1.0,7,50,17,3,22
7,4,15,90,1,0,8.0,0.0,0.0,1,45,16,3,23
7,4,15,90,1,0,8.0,0.0,0.0,1,45,15,3,22
7,5,15,90,7,0,8.0,0.0,0.0,7,50,14,4,20
7,5,15,90,7,0,5.0,0.0,0.0,7,60,15,4,21
7,4,15,95,7,0,5.0,0.0,1.0,7,50,17,3,22
2,7,15,90,1,0,8.0,1.25,0.0,1,45,15,4,23
2,8,15,90,7,0,8.0,1.5,0.0,7,50,14,5,21
2,8,15,90,7,0,5.0,1.5,0.0,7,60,15,5,21
2,7,15,95,7,0,5.0,1.25,0.1,7,65,17,4,22
2,7,15,98,7,0,5.0,1.25,20.0,7,60,15,4,19
3,7,15,90,1,0,8.0,1.25,0.0,1,45,15,4,23
3,8,15,90,7,0,8.0,1.5,0.0,7,50,14,5,21
3,8,15,90,7,0,5.0,1.5,0.0,7,60,15,5,21
3,7,15,95,7,0,5.0,1.25,0.1,7,65,17,4,22
3,7,15,98,7,0,5.0,1.25,20.0,7,60,15,4,19
4,7,15,90,1,0,8.0,1.25,0.0,1,45,15,4,23
4,8,15,90,7,0,8.0,1.5,0.0,7,50,14,5,21
4,8,15,90,7,0,5.0,1.5,0.0,7,60,15,5,21
4,7,15,95,7,0,5.0,1.25,0.1,7,65,17,4,22
4,7,15,98,7,0,5.0,1.25,20.0,7,60,15,4,19
5,4,15,90,1,0,8.0,0.0,0.0,1,45,15,3,23
5,5,15,90,7,0,8.0,0.0,0.0,7,50,14,4,21
5,5,15,90,7,0,5.0,0.0,0.0,7,60,15,4,21
5,4,15,95,7,0,5.0,0.0,0.1,7,65,17,3,22
5,4,15,98,7,0,5.0,0.0,20.0,7,60,15,3,19
6,7,15,90,1,0,8.0,1.25,0.0,1,45,15,4,23
6,8,15,90,7,0,8.0,1.5,0.0,7,50,14,5,21
6,8,15,90,7,0,5.0,1.5,0.0,7,60,15,5,21
6,7,15,95,7,0,5.0,1.25,0.1,7,65,17,4,22
6,7,15,98,7,0,5.0,1.25,20.0,7,60,15,4,19
7,7,15,90,1,0,8.0,1.25,0.0,1,45,15,4,23
7,8,15,90,7,0,8.0,1.5,0.0,7,50,14,5,21
7,8,15,90,7,0,5.0,1.5,0.0,7,60,15,5,21
7,7,15,95,7,0,5.0,1.25,0.1,7,65,17,4,22
7,7,15,98,7,0,5.0,1.25,20.0,7,60,15,4,19
4,5,15,98,7,0,5.0,0.0,10.0,7,75,16,3,20
4,5,15,98,1,0,5.0,0.0,25.0,1,75,15,3,18
4,6,20,80,7,0,10.0,0.0,0.0,7,40,13,4,21
2,6,20,90,7,0,8.0,0.0,0.0,7,55,14,4,21
2,6,15,98,7,0,5.0,0.0,10.0,7,70,15,4,18
2,5,15,98,7,0,5.0,0.0,10.0,7,75,16,3,20
2,5,15,98,1,0,5.0,0.0,25.0,1,75,15,3,18
2,6,20,80,7,0,10.0,0.0,0.0,7,40,13,4,21
3,6,20,90,7,0,8.0,0.0,0.0,7,55,14,4,21
3,6,15,98,7,0,5.0,0.0,10.0,7,70,15,4,18
3,5,15,98,7,0,5.0,0.0,10.0,7,75,16,3,20
3,5,15,98,1,0,5.0,0.0,25.0,1,75,15,3,18
3,6,20,80,7,0,10.0,0.0,0.0,7,40,13,4,21
4,6,20,90,7,0,8.0,0.0,0.0,7,55,14,4,21
4,5,15,98,7,0,5.0,0.0,10.0,7,70,15,4,18
5,5,15,90,7,0,8.0,0.0,0.0,7,55,14,4,21
5,5,15,98,7,0,5.0,0.0,10.0,7,70,15,4,18
5,4,15,98,7,0,5.0,0.0,10.0,7,75,16,3,20
5,4,15,98,1,0,5.0,0.0,25.0,1,75,15,3,18
5,5,15,80,7,0,10.0,0.0,0.0,7,40,13,4,21
6,5,15,90,7,0,8.0,0.0,0.0,7,55,14,4,21
6,5,15,98,7,0,5.0,0.0,10.0,7,70,15,4,18
6,4,15,98,7,0,5.0,0.0,10.0,7,75,16,3,20
6,4,15,98,1,0,5.0,0.0,25.0,1,75,15,3,18
6,5,15,80,7,0,10.0,0.0,0.0,7,40,13,4,21
7,5,15,90,7,0,8.0,0.0,0.0,7,55,14,4,21
7,5,15,98,7,0,5.0,0.0,10.0,7,70,15,4,18
7,4,15,98,7,0,5.0,0.0,10.0,7,75,16,3,20
7,4,15,98,1,0,5.0,0.0,25.0,1,75,15,3,18
7,5,15,80,7,0,10.0,0.0,0.0,7,40,13,4,21
2,6,15,98,7,0,5.0,0.0,10.0,7,70,16,4,20
2,5,15,98,7,0,5.0,0.0,25.0,7,75,17,3,21
2,6,15,98,7,0,5.0,0.0,50.0,7,75,16,4,19
2,6,15,80,1,0,5.0,0.0,0.0,1,45,14,4,20
2,8,15,75,7,0,8.0,0.0,0.0,7,40,13,5,20
3,6,15,98,7,0,5.0,0.0,10.0,7,70,16,4,20
3,5,15,98,7,0,5.0,0.0,25.0,7,75,17,3,21
3,6,15,98,7,0,5.0,0.0,50.0,7,75,16,4,19
3,6,15,80,1,0,5.0,0.0,0.0,1,45,14,4,20
3,8,15,75,7,0,8.0,0.0,0.0,7,40,13,5,20
4,6,15,98,7,0,5.0,0.0,10.0,7,70,16,4,20
4,5,15,98,7,0,5.0,0.0,25.0,7,75,17,3,21
4,6,15,98,7,0,5.0,0.0,50.0,7,75,16,4,19
4,6,15,80,1,0,5.0,0.0,0.0,1,45,14,4,20
4,7,15,75,7,0,8.0,0.0,0.0,7,40,13,5,20
5,6,15,98,7,0,5.0,0.0,10.0,7,70,16,4,20
5,5,15,98,7,0,5.0,0.0,25.0,7,75,17,3,21
5,6,15,98,7,0,5.0,0.0,50.0,7,75,16,4,19
5,6,15,80,1,0,5.0,0.0,0.0,1,45,14,4,20
5,7,15,75,7,0,8.0,0.0,0.0,7,40,13,5,20
6,6,15,98,7,0,5.0,0.0,10.0,7,70,16,4,20
6,5,15,98,7,0,5.0,0.0,25.0,7,75,17,3,21
6,6,15,98,7,0,5.0,0.0,50.0,7,75,16,4,19
6,6,15,80,1,0,5.0,0.0,0.0,1,45,14,4,20
6,8,15,75,7,0,8.0,0.0,0.0,7,40,13,5,20
7,6,15,98,7,0,5.0,0.0,10.0,7,70,16,4,20
7,5,15,98,7,0,5.0,0.0,25.0,7,75,17,3,21
7,6,15,98,7,0,5.0,0.0,50.0,7,75,16,4,19
7,6,15,80,1,0,5.0,0.0,0.0,1,45,14,4,20
7,7,15,75,7,0,8.0,0.0,0.0,7,40,13,5,20
2,4,15,98,7,0,5.0,0.0,20.0,7,70,17,3,21
2,5,15,98,7,0,5.0,0.0,20.0,7,75,16,4,20
2,5,15,80,1,0,5.0,0.0,0.0,1,45,15,4,22
2,5,15,75,7,0,8.0,0.0,0.0,7,45,13,4,22
2,7,12,85,4,0,3.0,0.0,0.0,4,45,18,5,25
3,4,15,98,7,0,5.0,0.0,20.0,7,70,17,3,21
3,5,15,98,7,0,5.0,0.0,20.0,7,75,16,4,20
3,5,15,80,1,0,5.0,0.0,0.0,1,45,15,4,22
3,5,15,75,7,0,8.0,0.0,0.0,7,45,13,4,22
3,7,12,85,4,0,3.0,0.0,0.0,4,45,18,5,25
4,4,15,98,7,0,5.0,0.0,20.0,7,70,17,3,21
4,5,15,98,7,0,5.0,0.0,20.0,7,75,16,4,20
4,5,15,80,1,0,5.0,0.0,0.0,1,45,15,4,22
